"","Start DateTime","Region","System","Activity","End DateTime Diff","Capacity","Network Traffic","End DateTime"
"739",2016-09-04 02:12:16,"Americas","Custom Application","Update",23795,0.5,"Medium",2016-09-04 08:48:51
"740",2016-09-12 16:49:49,"Americas","Email","Update",30829,0.6,"Medium",2016-09-13 01:23:38
"741",2016-10-18 08:13:49,"Americas","Email","Update",27413,0.4,"Medium",2016-10-18 15:50:42
"742",2016-11-23 04:05:51,"Americas","Network","Update",24937,0.4,"Medium",2016-11-23 11:01:28
"743",2016-02-04 01:05:27,"Asia","Email","Security Test",23832,0.4,"Medium",2016-02-04 07:42:39
"744",2016-02-22 06:27:55,"Americas","Custom Application","Install",26729,0.5,"Medium",2016-02-22 13:53:24
"745",2016-04-22 09:41:34,"Americas","Custom Application","Update",27374,0.6,"Medium",2016-04-22 17:17:48
"746",2016-07-08 11:02:38,"Americas","Custom Application","Service Down",23973,0.4,"High",2016-07-08 17:42:11
"747",2016-01-20 20:59:26,"Africa","Network","Security Test",32025,0.2,"Low",2016-01-21 05:53:11
"748",2016-11-25 21:26:35,"Europe","Server","Service Down",24621,0.7,"High",2016-11-26 04:16:56
"749",2016-08-17 03:38:11,"Americas","Email","Service Down",22003,0.4,"High",2016-08-17 09:44:54
"750",2016-10-28 03:27:14,"Americas","Email","Service Down",27212,0.4,"Medium",2016-10-28 11:00:46
"751",2016-08-17 09:32:22,"Americas","Custom Application","Update",20671,0.5,"High",2016-08-17 15:16:53
"752",2017-01-07 09:46:54,"Europe","Custom Application","Service Down",26857,0.5,"Medium",2017-01-07 17:14:31
"753",2016-06-26 08:58:29,"Asia","Network","Update",28871,0.3,"Medium",2016-06-26 16:59:40
"754",2016-06-30 22:17:09,"Americas","Server","Update",28026,0.7,"Medium",2016-07-01 06:04:15
"755",2016-02-18 15:39:17,"Africa","Network","Install",27299,0.4,"Medium",2016-02-18 23:14:16
"756",2016-08-31 16:03:24,"Europe","Custom Application","Install",22666,0.4,"High",2016-08-31 22:21:10
"757",2016-01-21 09:05:32,"Africa","Network","Security Test",30596,0.2,"Low",2016-01-21 17:35:28
"758",2016-02-15 09:27:08,"Asia","Custom Application","Install",28900,0.5,"Medium",2016-02-15 17:28:48
"759",2016-06-05 01:21:04,"Americas","Custom Application","Update",24634,0.5,"Medium",2016-06-05 08:11:38
"760",2016-06-25 07:49:24,"Americas","Email","Security Test",26492,0.4,"Medium",2016-06-25 15:10:56
"761",2016-04-03 09:11:37,"Americas","Custom Application","Update",29848,0.5,"Medium",2016-04-03 17:29:05
"762",2016-02-27 18:15:02,"Asia","Email","Install",27621,0.5,"Medium",2016-02-28 01:55:23
"763",2016-12-01 00:25:30,"Europe","Custom Application","Service Down",25806,0.6,"Medium",2016-12-01 07:35:36
"764",2016-03-25 01:16:49,"Americas","Email","Install",28655,0.4,"Medium",2016-03-25 09:14:24
"765",2016-06-15 22:32:32,"Asia","Network","Update",30756,0.4,"Low",2016-06-16 07:05:08
"766",2016-07-04 19:27:55,"Americas","Custom Application","Service Down",25370,0.7,"Medium",2016-07-05 02:30:45
"767",2016-03-24 02:43:08,"Americas","Custom Application","Update",29427,0.6,"Medium",2016-03-24 10:53:35
"768",2016-04-22 14:24:37,"Americas","Email","Install",28917,0.4,"Medium",2016-04-22 22:26:34
"769",2016-07-03 10:14:31,"Americas","Email","Update",31243,0.5,"Medium",2016-07-03 18:55:14
"770",2017-01-09 01:38:27,"Europe","Custom Application","Update",22997,0.6,"High",2017-01-09 08:01:44
"771",2016-11-29 17:15:58,"Americas","Email","Install",25191,0.2,"Medium",2016-11-30 00:15:49
"772",2016-03-11 13:24:00,"Asia","Network","Update",30653,0.5,"Low",2016-03-11 21:54:53
"773",2016-02-23 10:16:47,"Asia","Email","Install",25851,0.4,"Medium",2016-02-23 17:27:38
"774",2016-07-22 11:37:14,"Americas","Custom Application","Update",19840,0.5,"High",2016-07-22 17:07:54
"775",2016-07-19 20:58:50,"Americas","Custom Application","Update",25976,0.6,"Medium",2016-07-20 04:11:46
"776",2016-03-07 04:24:40,"Asia","Custom Application","Service Down",26832,0.7,"Medium",2016-03-07 11:51:52
"777",2016-02-19 13:32:30,"Americas","Server","Install",26472,0.9,"Medium",2016-02-19 20:53:42
"778",2016-12-31 14:09:05,"Europe","Custom Application","Update",21440,0.4,"High",2016-12-31 20:06:25
"779",2017-01-02 05:43:42,"Americas","Email","Service Down",26910,0.5,"Medium",2017-01-02 13:12:12
"780",2016-06-23 13:47:49,"Americas","Network","Install",27196,0.2,"Medium",2016-06-23 21:21:05
"781",2016-10-11 23:06:29,"Americas","Custom Application","Update",22958,0.5,"High",2016-10-12 05:29:07
"782",2016-02-07 20:22:11,"Americas","Custom Application","Security Test",25553,0.5,"Medium",2016-02-08 03:28:04
"783",2016-06-13 08:27:55,"Americas","Email","Update",33696,0.4,"Low",2016-06-13 17:49:31
"784",2016-09-09 23:18:54,"Americas","Custom Application","Update",23884,0.7,"High",2016-09-10 05:56:58
"785",2016-02-14 13:36:06,"Asia","Custom Application","Install",26391,0.5,"Medium",2016-02-14 20:55:57
"786",2016-04-13 03:45:07,"Asia","Email","Update",33283,0.5,"Low",2016-04-13 12:59:50
"787",2016-02-26 03:56:02,"Asia","Custom Application","Service Down",28416,0.6,"Medium",2016-02-26 11:49:38
"788",2017-01-01 03:37:29,"Europe","Custom Application","Update",22374,0.6,"High",2017-01-01 09:50:23
"789",2016-11-28 10:22:00,"Europe","Email","Service Down",26606,0.4,"Medium",2016-11-28 17:45:26
"790",2016-06-29 05:17:33,"Americas","Custom Application","Update",27239,0.4,"Medium",2016-06-29 12:51:32
"791",2016-11-29 08:14:18,"Europe","Custom Application","Update",21622,0.5,"High",2016-11-29 14:14:40
"792",2016-07-10 17:02:40,"Americas","Custom Application","Update",29655,0.7,"Medium",2016-07-11 01:16:55
"793",2016-07-27 22:03:04,"Americas","Custom Application","Update",27692,0.6,"Medium",2016-07-28 05:44:36
"794",2016-03-25 08:38:20,"Americas","Email","Security Test",30043,0.4,"Low",2016-03-25 16:59:03
"795",2016-02-09 01:49:43,"Asia","Email","Update",27652,0.4,"Medium",2016-02-09 09:30:35
"796",2016-04-21 23:42:46,"Americas","Custom Application","Install",24721,0.5,"Medium",2016-04-22 06:34:47
"797",2017-01-02 11:23:45,"Australia","Data Center","Service Down",23008,0.8,"High",2017-01-02 17:47:13
"798",2016-07-10 00:47:45,"Americas","Custom Application","Install",25351,0.5,"Medium",2016-07-10 07:50:16
"799",2016-02-07 00:45:52,"Asia","Network","Install",28371,0.3,"Medium",2016-02-07 08:38:43
"800",2016-07-25 21:23:21,"Asia","Email","Update",28771,0.4,"Medium",2016-07-26 05:22:52
"801",2016-09-05 15:01:05,"Americas","Server","Service Down",25285,0.8,"High",2016-09-05 22:02:30
"802",2016-09-04 11:19:51,"Americas","Email","Update",28377,0.4,"Medium",2016-09-04 19:12:48
"803",2016-04-26 13:50:24,"Asia","Email","Update",27193,0.4,"Medium",2016-04-26 21:23:37
"804",2016-03-22 13:32:00,"Americas","Custom Application","Install",25243,0.5,"Medium",2016-03-22 20:32:43
"805",2016-01-26 01:42:23,"Africa","Network","Install",29529,0.4,"Low",2016-01-26 09:54:32
"806",2016-08-17 03:56:29,"Americas","Custom Application","Update",22979,0.6,"High",2016-08-17 10:19:28
"807",2016-09-04 04:18:53,"Asia","Email","Update",26354,0.4,"Medium",2016-09-04 11:38:07
"808",2016-04-13 03:23:40,"Americas","Custom Application","Install",25046,0.5,"Medium",2016-04-13 10:21:06
"809",2016-07-10 13:59:28,"Europe","Server","Update",26218,0.6,"Medium",2016-07-10 21:16:26
"810",2016-10-23 05:39:03,"Americas","Email","Update",26424,0.4,"Medium",2016-10-23 12:59:27
"811",2016-05-19 16:21:51,"Asia","Email","Update",27615,0.6,"Medium",2016-05-20 00:02:06
"812",2016-04-17 21:43:41,"Americas","Custom Application","Install",26790,0.5,"Medium",2016-04-18 05:10:11
"813",2016-09-06 05:37:50,"Americas","Custom Application","Service Down",23205,0.6,"High",2016-09-06 12:04:35
"814",2016-03-31 07:49:23,"Asia","Email","Install",26125,0.5,"Medium",2016-03-31 15:04:48
"815",2016-11-29 23:34:16,"Europe","Custom Application","Update",30133,0.5,"Medium",2016-11-30 07:56:29
"816",2016-03-26 21:32:01,"Asia","Network","Install",28161,0.3,"Medium",2016-03-27 05:21:22
"817",2016-06-09 22:49:14,"Americas","Custom Application","Install",23865,0.4,"Medium",2016-06-10 05:26:59
"818",2016-09-02 11:32:17,"Americas","Email","Service Down",26548,0.4,"Medium",2016-09-02 18:54:45
"819",2016-01-22 21:39:33,"Asia","Email","Install",28528,0.5,"Medium",2016-01-23 05:35:01
"820",2016-02-28 09:51:03,"Asia","Email","Install",30462,0.4,"Low",2016-02-28 18:18:45
"821",2016-12-11 12:59:26,"Europe","Server","New Release",27487,0.7,"Medium",2016-12-11 20:37:33
"822",2016-02-11 04:36:46,"Africa","Network","Update",29759,0.4,"Medium",2016-02-11 12:52:45
"823",2016-04-19 15:42:49,"Asia","Email","Update",29288,0.4,"Medium",2016-04-19 23:50:57
"824",2017-01-04 17:29:38,"Europe","Email","Service Down",28891,0.4,"Medium",2017-01-05 01:31:09
"825",2016-07-11 10:35:14,"Americas","Custom Application","Install",24754,0.6,"Medium",2016-07-11 17:27:48
"826",2016-05-19 13:51:42,"Americas","Email","Install",23980,0.4,"Medium",2016-05-19 20:31:22
"827",2016-07-09 01:47:13,"Americas","Custom Application","Update",24421,0.6,"Medium",2016-07-09 08:34:14
"828",2016-12-22 04:19:52,"Europe","Email","Service Down",26065,0.3,"Medium",2016-12-22 11:34:17
"829",2016-08-24 11:22:16,"Americas","Email","Service Down",28277,0.5,"Medium",2016-08-24 19:13:33
"830",2016-04-07 14:50:29,"Asia","Email","Update",28706,0.4,"Medium",2016-04-07 22:48:55
"831",2016-07-25 18:25:32,"Americas","Server","Service Down",24192,0.7,"High",2016-07-26 01:08:44
"832",2016-03-19 12:36:43,"Asia","Custom Application","Install",27032,0.5,"Medium",2016-03-19 20:07:15
"833",2016-07-02 09:07:49,"Asia","Email","Update",27024,0.6,"Medium",2016-07-02 16:38:13
"834",2016-03-07 07:23:41,"Asia","Email","Update",27661,0.4,"Medium",2016-03-07 15:04:42
"835",2016-08-03 03:58:28,"Americas","Custom Application","Install",23844,0.4,"Medium",2016-08-03 10:35:52
"836",2016-10-20 07:26:13,"Europe","Server","Service Down",22694,0.7,"High",2016-10-20 13:44:27
"837",2016-10-03 02:56:54,"Europe","Custom Application","New Release",25484,0.7,"High",2016-10-03 10:01:38
"838",2016-06-07 20:57:11,"Asia","Email","Update",25766,0.5,"Medium",2016-06-08 04:06:37
"839",2016-04-15 23:56:30,"Americas","Server","Service Down",23505,0.9,"High",2016-04-16 06:28:15
"840",2017-01-16 10:58:18,"Europe","Server","Service Down",23099,0.8,"High",2017-01-16 17:23:17
"841",2017-01-13 21:36:49,"Americas","Email","Service Down",25205,0.3,"Medium",2017-01-14 04:36:54
"842",2016-03-01 14:01:45,"Asia","Custom Application","Update",25681,0.6,"Medium",2016-03-01 21:09:46
"843",2016-06-18 22:42:41,"Asia","Email","Install",22303,0.4,"Medium",2016-06-19 04:54:24
"844",2016-08-16 01:45:17,"Americas","Email","Update",28148,0.4,"Medium",2016-08-16 09:34:25
"845",2016-07-21 23:19:13,"Europe","Server","Update",22221,0.6,"High",2016-07-22 05:29:34
"846",2016-02-03 02:00:12,"Americas","Custom Application","Install",26438,0.5,"Medium",2016-02-03 09:20:50
"847",2016-10-24 12:32:24,"Europe","Custom Application","Update",28456,0.6,"Medium",2016-10-24 20:26:40
"848",2016-12-05 08:59:40,"Europe","Custom Application","Install",26462,0.4,"Medium",2016-12-05 16:20:42
"849",2016-06-13 18:03:46,"Europe","Server","Update",27641,0.7,"Medium",2016-06-14 01:44:27
"850",2016-03-08 02:30:14,"Asia","Network","Install",26406,0.3,"Medium",2016-03-08 09:50:20
"851",2016-10-09 12:18:35,"Europe","Server","Service Down",23134,0.7,"High",2016-10-09 18:44:09
"852",2016-08-08 13:27:12,"Europe","Custom Application","Update",26271,0.5,"Medium",2016-08-08 20:45:03
"853",2016-06-16 22:02:53,"Europe","Server","Install",24590,0.6,"Medium",2016-06-17 04:52:43
"854",2016-02-22 23:35:23,"Asia","Email","Update",30153,0.5,"Medium",2016-02-23 07:57:56
"855",2016-01-23 20:46:05,"Africa","Email","Install",29019,0.5,"Medium",2016-01-24 04:49:44
"856",2016-10-31 05:53:22,"Europe","Server","Update",22608,0.4,"High",2016-10-31 12:10:10
"857",2016-08-17 18:27:59,"Americas","Custom Application","Update",24096,0.6,"Medium",2016-08-18 01:09:35
"858",2016-03-11 18:43:40,"Americas","Custom Application","Install",26681,0.4,"Medium",2016-03-12 02:08:21
"859",2016-10-06 00:55:46,"Europe","Server","Service Down",24236,0.7,"High",2016-10-06 07:39:42
"860",2016-05-02 06:30:42,"Americas","Custom Application","Update",30089,0.6,"Medium",2016-05-02 14:52:11
"861",2016-07-19 04:40:30,"Americas","Custom Application","Install",25170,0.6,"Medium",2016-07-19 11:40:00
"862",2016-04-29 16:49:50,"Americas","Custom Application","Install",26105,0.5,"Medium",2016-04-30 00:04:55
"863",2016-03-04 02:22:23,"Asia","Custom Application","Service Down",28042,0.6,"Medium",2016-03-04 10:09:45
"864",2016-06-02 08:43:59,"Asia","Network","Update",32409,0.4,"Low",2016-06-02 17:44:08
"865",2016-08-13 12:21:42,"Americas","Email","Update",23707,0.4,"Medium",2016-08-13 18:56:49
"866",2016-02-19 14:30:02,"Americas","Custom Application","Install",26046,0.5,"Medium",2016-02-19 21:44:08
"867",2016-04-18 05:29:47,"Asia","Email","Service Down",26103,0.6,"Medium",2016-04-18 12:44:50
"868",2016-04-17 15:51:52,"Asia","Email","Install",28976,0.4,"Medium",2016-04-17 23:54:48
"869",2017-01-12 15:57:56,"Europe","Custom Application","Service Down",24816,0.7,"Medium",2017-01-12 22:51:32
"870",2016-04-16 15:46:59,"Africa","Network","Install",29157,0.3,"Low",2016-04-16 23:52:56
"871",2016-03-31 16:59:54,"Asia","Email","Update",29278,0.4,"Medium",2016-04-01 01:07:52
"872",2016-06-04 09:35:30,"Americas","Email","Install",28270,0.5,"Medium",2016-06-04 17:26:40
"873",2017-01-07 00:00:33,"Australia","Server","Service Down",23279,0.7,"High",2017-01-07 06:28:32
"874",2016-03-04 00:41:26,"Asia","Custom Application","Update",23316,0.7,"High",2016-03-04 07:10:02
"875",2016-06-21 04:28:07,"Americas","Email","Update",22610,0.4,"High",2016-06-21 10:44:57
"876",2016-07-31 07:01:28,"Americas","Custom Application","Update",24966,0.6,"Medium",2016-07-31 13:57:34
"877",2016-03-06 17:31:13,"Asia","Email","Security Test",29272,0.4,"Low",2016-03-07 01:39:05
"878",2016-07-07 06:18:17,"Americas","Email","Update",33909,0.5,"Low",2016-07-07 15:43:26
"879",2016-03-12 00:57:09,"Asia","Email","Update",32464,0.6,"Low",2016-03-12 09:58:13
"880",2016-08-26 05:44:07,"Americas","Custom Application","Update",26151,0.6,"Medium",2016-08-26 12:59:58
"881",2016-07-10 11:55:48,"Americas","Email","Install",31049,0.4,"Low",2016-07-10 20:33:17
"882",2016-09-10 03:49:12,"Europe","Data Center","Update",25331,1,"High",2016-09-10 10:51:23
"883",2016-10-11 22:44:48,"Americas","Email","Update",26248,0.4,"Medium",2016-10-12 06:02:16
"884",2017-01-04 20:31:57,"Europe","Custom Application","Update",27046,0.4,"Medium",2017-01-05 04:02:43
"885",2016-04-16 02:48:17,"Africa","SaaS Application","Install",29484,0.2,"Low",2016-04-16 10:59:41
"886",2017-01-15 19:46:58,"Europe","Email","Update",23412,0.2,"Medium",2017-01-16 02:17:10
"887",2016-10-04 02:26:12,"Europe","Custom Application","Install",26569,0.6,"Medium",2016-10-04 09:49:01
"888",2016-04-14 09:33:51,"Americas","Email","Update",29721,0.5,"Medium",2016-04-14 17:49:12
"889",2016-08-30 12:34:29,"Americas","Email","Update",25178,0.5,"Medium",2016-08-30 19:34:07
"890",2016-08-31 07:47:07,"Americas","Network","Update",25601,0.3,"Medium",2016-08-31 14:53:48
"891",2016-08-27 18:16:37,"Americas","Custom Application","Service Down",25468,0.6,"Medium",2016-08-28 01:21:05
"892",2016-01-22 06:03:52,"Africa","Network","Install",31504,0.3,"Low",2016-01-22 14:48:56
"893",2016-07-22 17:41:08,"Americas","Custom Application","Update",27649,0.5,"Medium",2016-07-23 01:21:57
"894",2016-08-24 20:08:04,"Americas","Custom Application","Update",30133,0.7,"Medium",2016-08-25 04:30:17
"895",2016-02-10 15:50:04,"Asia","Network","Install",29619,0.3,"Low",2016-02-11 00:03:43
"896",2016-04-23 21:26:37,"Americas","Email","Install",29922,0.4,"Medium",2016-04-24 05:45:19
"897",2016-02-28 10:34:02,"Africa","Network","Install",31728,0.3,"Low",2016-02-28 19:22:50
"898",2016-06-27 20:59:59,"Americas","Email","Update",29658,0.5,"Medium",2016-06-28 05:14:17
"899",2016-06-22 09:13:30,"Americas","Custom Application","Install",26706,0.6,"Medium",2016-06-22 16:38:36
"900",2016-06-19 07:56:28,"Americas","Email","Service Down",27782,0.6,"Medium",2016-06-19 15:39:30
"901",2016-09-07 17:19:05,"Americas","Email","Update",28217,0.5,"Medium",2016-09-08 01:09:22
"902",2016-03-24 13:16:56,"Asia","Email","Update",27874,0.4,"Medium",2016-03-24 21:01:30
"903",2016-06-15 19:05:02,"Asia","Custom Application","Service Down",22235,0.7,"High",2016-06-16 01:15:37
"904",2016-09-11 05:37:33,"Asia","Network","Update",29417,0.4,"Medium",2016-09-11 13:47:50
"905",2016-07-24 06:04:08,"Americas","Email","Install",22720,0.3,"Medium",2016-07-24 12:22:48
"906",2016-08-09 21:41:33,"Americas","Custom Application","Update",24123,0.5,"Medium",2016-08-10 04:23:36
"907",2016-03-27 11:41:02,"Asia","Email","Update",28288,0.5,"Medium",2016-03-27 19:32:30
"908",2016-06-16 08:27:24,"Europe","Server","Update",25188,0.6,"High",2016-06-16 15:27:12
"909",2016-05-30 03:42:17,"Americas","Email","Install",25608,0.4,"Medium",2016-05-30 10:49:05
"910",2016-02-26 22:57:18,"Asia","Custom Application","Update",28054,0.7,"Medium",2016-02-27 06:44:52
"911",2016-02-04 05:19:48,"Asia","Email","Install",29537,0.5,"Medium",2016-02-04 13:32:05
"912",2016-09-20 05:34:08,"Europe","Custom Application","Update",26470,0.5,"Medium",2016-09-20 12:55:18
"913",2016-08-27 12:50:36,"Americas","Custom Application","Update",28109,0.7,"Medium",2016-08-27 20:39:05
"914",2016-10-17 17:32:52,"Americas","Email","Update",27349,0.5,"Medium",2016-10-18 01:08:41
"915",2016-02-17 07:11:41,"Asia","Email","Install",29317,0.4,"Medium",2016-02-17 15:20:18
"916",2016-07-14 17:28:54,"Americas","Custom Application","Update",25150,0.7,"Medium",2016-07-15 00:28:04
"917",2016-08-17 21:56:34,"Europe","Custom Application","Update",23888,0.5,"High",2016-08-18 04:34:42
"918",2016-02-11 15:55:47,"Asia","Email","Install",26992,0.5,"Medium",2016-02-11 23:25:39
"919",2016-09-23 02:50:06,"Europe","Email","Install",25529,0.2,"Medium",2016-09-23 09:55:35
"920",2016-09-29 17:04:22,"Europe","Custom Application","Service Down",27707,0.6,"Medium",2016-09-30 00:46:09
"921",2016-05-27 11:55:36,"Asia","Network","Update",26539,0.3,"Medium",2016-05-27 19:17:55
"922",2017-01-09 05:36:20,"Europe","Custom Application","Service Down",24862,0.6,"High",2017-01-09 12:30:42
"923",2016-02-22 10:20:27,"Africa","Network","Install",30984,0.3,"Low",2016-02-22 18:56:51
"924",2016-11-12 03:48:57,"Americas","Custom Application","Service Down",24802,0.7,"Medium",2016-11-12 10:42:19
"925",2016-04-20 02:06:25,"Asia","Email","Update",28403,0.7,"Medium",2016-04-20 09:59:48
"926",2016-01-28 11:54:28,"Asia","Custom Application","Install",27110,0.5,"Medium",2016-01-28 19:26:18
"927",2016-05-30 08:08:59,"Americas","Custom Application","Install",28863,0.6,"Medium",2016-05-30 16:10:02
"928",2016-05-19 10:16:32,"Americas","Email","Update",27120,0.5,"Medium",2016-05-19 17:48:32
"929",2016-03-18 09:26:39,"Americas","Custom Application","Install",28730,0.6,"Medium",2016-03-18 17:25:29
"930",2016-12-20 16:10:49,"Europe","Server","Service Down",21974,0.6,"High",2016-12-20 22:17:03
